trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1125,False,"{'a': 0.5, 'e': 0.009739274556487973}",20,10,16.628958453380193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.009690578183705532}",30,23,9.890354814136833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.009642125292787004}",20,10,17.868991548847067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.00959391466632307}",20,13,11.826848958816967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.009545945092991455}",20,13,9.627551555673868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.009498215367526498}",20,9,20.66196491189589,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.009450724290688864}",25,8,30.362136887725004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.00940347066923542}",25,0,39.55042805116453,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 0.009356453315889243}",25,14,21.61017134766168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.009309671049309796}",35,19,30.107432745246058,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.009263122694063248}",20,9,24.525643326249774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.009216807080592932}",25,14,20.180497591053175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.009170723045189967}",20,7,24.642394703000186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.009124869429964017}",30,13,28.4159264927756,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.009079245082814196}",25,4,33.41221729516319,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.009033848857400125}",25,8,32.780394418925205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.008988679613113126}",20,7,26.794102946779105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.008943736215047559}",20,14,12.104713235852728,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.008899017533972322}",35,16,29.974534255713667,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.00885452244630246}",25,12,25.291804245438612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.008810249834070947}",20,7,26.044872222861656,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.008766198584900593}",35,19,28.096381698035167,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.00872236759197609}",25,7,35.19706571126346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.008678755754016209}",20,14,8.447070983153509,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.008635361975246128}",30,20,17.951474923088824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.008592185165369897}",20,7,20.401163608764534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.008549224239543048}",20,16,7.480716445098092,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.008506478118345333}",20,16,9.170403852503009,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.008463945727753606}",25,17,13.779398864735763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.008421625999114838}",25,13,21.784134850355095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.008379517869119264}",20,16,9.627657608336339,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.008337620279773668}",30,16,27.187244808140047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.008295932178374798}",30,19,21.21956277784298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.008254452517482925}",20,6,27.063432056311274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.00821318025489551}",25,11,14.078373605635932,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.008172114353621033}",30,22,13.183390081014283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.008131253781852928}",30,16,27.20806814542855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.008090597512943663}",20,14,14.322134875201044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.008050144525378944}",25,12,24.191872199881857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.00800989380275205}",25,12,26.54335491398094,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.007969844333738289}",20,10,18.32278079669091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.007929995112069599}",30,15,22.406699420475775,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.00789034513650925}",20,10,18.282827063390744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.007850893410826704}",35,17,20.76953827509168,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.00781163894377257}",20,13,14.521317224063365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.007772580749053707}",20,11,15.909671890578464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.007733717845308439}",20,14,11.794895336964057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.007695049256081897}",25,7,32.1805152882477,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.007656574009801487}",20,10,19.77797292161923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.00761829113975248}",30,22,17.12244112464702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.0075801996840537175}",35,20,26.778855851237303,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.007542298685633449}",20,14,10.610193868794907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.007504587192205281}",20,14,14.129093828869877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.007467064256244255}",20,12,15.86198148380405,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.007429728934963033}",20,13,11.149310485903708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.007392580290288218}",20,6,26.327570596646048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.007355617388836777}",25,3,33.39322033004777,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.007318839301892593}",25,15,22.668045939737404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.00728224510538313}",25,15,16.858575595266117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.007245833879856214}",20,16,8.425470544036202,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.007209604710456933}",30,22,13.175339320652611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.007173556686904649}",20,16,6.483929501258988,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.007137688903470126}",25,16,17.335475565247563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 0.007102000458952775}",25,11,23.102086989332882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.007066490456658011}",20,12,15.735574603377305,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.007031158004374721}",25,12,21.691557854026918,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.006996002214352847}",20,11,15.845365467301331,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.006961022203281083}",25,11,24.5806843274341,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.006926217092264678}",25,16,18.89494229577662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.006891586006803354}",30,22,16.660894463811605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.006857128076769337}",20,15,10.921015210433646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.00682284243638549}",20,9,22.109826334550267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.006788728224203563}",20,13,12.324309930525963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.006754784583082545}",25,13,22.056601669537727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.006721010660167132}",25,11,25.226037486224236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.006687405606866296}",20,13,11.973106430633973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.006653968578831965}",30,14,31.022309068522876,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.006620698735937805}",20,16,10.07419249021357,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.006587595242258116}",20,10,15.920168927021123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.006554657266046825}",30,17,25.64130475885936,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.006521883979716592}",25,8,35.53280386751514,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.0064892745598180085}",20,11,19.22728391321045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.006456828187018918}",20,14,11.358293704676532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.006424544046083824}",30,0,49.46336617543091,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.006392421325853405}",20,0,33.66680165945367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.006360459219224138}",30,13,32.426863871111955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.006328656923128017}",30,10,22.62060870996062,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.006297013638512376}",20,0,32.54806026493793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1213,False,"{'a': 0.5, 'e': 0.006265528570319815}",25,9,27.111696771987667,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.006234200927468216}",20,0,27.227429257071336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.006203029922830875}",25,20,11.172342713177052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.006172014773216721}",20,12,16.095421749546205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.006141154699350637}",20,8,20.56537765898782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.006110448925853883}",20,15,9.575730497244432,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.0060798966812246145}",25,17,15.660796838105052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.006049497197818491}",20,14,16.228801308449516,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.006019249711829398}",20,8,21.872705498593625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.005989153463270252}",20,7,23.98108835357485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.0059592076959539}",25,8,31.629189061202688,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.005929411657474131}",25,10,2.8587972036422915,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.00589976459918676}",20,6,28.411070547373143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.005870265776190826}",20,11,15.67110248987052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.005840914447309872}",25,11,29.999441673675424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.005811709875073323}",25,15,19.34751822460129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.005782651325697956}",25,14,21.701699206054982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.005753738069069466}",25,13,21.694142295499713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.005724969378724119}",20,7,23.324419384462857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.005696344531830498}",25,15,18.775566756836376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.0056678628091713455}",30,13,33.19728798816178,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.005639523495125489}",25,9,28.940329106076835,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.005611325877649861}",30,13,32.55247515244251,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.005583269248261612}",25,17,14.544402561557765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.005555352902020304}",20,9,-17.245154800038783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1238,False,"{'a': 0.5, 'e': 0.005527576137510202}",25,13,24.734743120084552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.005499938256822651}",20,9,22.693311144748314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.005472438565538538}",20,10,6.590240553263564,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.005445076372710846}",20,6,23.683917228721512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.0054178509908472915}",25,13,24.4698342006092,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.005390761735893055}",25,10,26.330082679991495,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.00536380792721359}",35,15,-13.480569263982318,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1245,False,"{'a': 0.5, 'e': 0.005336988887577521}",20,15,6.730724484622,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.005310303943139634}",25,13,20.113970534816488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 0.005283752423423936}",20,13,14.521690772159928,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.005257333661306816}",20,0,31.72493231213047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1249,False,"{'a': 0.5, 'e': 0.0052310469930002814}",25,15,19.13106460123129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.00520489175803528}",20,12,17.54513477603221,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.005178867299245104}",35,17,36.19602310845988,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.0051529729627488785}",30,18,24.972514607094702,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.005127208097935134}",25,0,42.046089592592125,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 0.0051015720574454585}",20,9,20.245303808736878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.005076064197158231}",20,8,20.516045255214774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.0050506838761724395}",20,12,13.540811986070851,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.005025430456791578}",20,13,14.411405022775174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.00500030330450762}",25,15,19.13712299308872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.004975301787985081}",20,6,2.5000880874960214,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.004950425279045156}",25,17,20.61146198404723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.00492567315264993}",20,4,27.827120144705184,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.004901044786886681}",25,20,8.450778584245786,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.004876539562952247}",30,22,13.748401554493594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.004852156865137486}",25,10,31.828524404785142,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.004827896080811798}",20,5,21.45947937657059,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.004803756600407739}",30,13,36.23019419994709,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.0047797378174057005}",20,16,9.835487912662531,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.004755839128318672}",25,19,14.152858899779726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.004732059932677079}",25,8,31.62341324365387,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.004708399633013694}",20,12,13.750444395401304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.004684857634848625}",20,2,30.376818027811154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.0046614333466743815}",30,13,32.412071728516146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.00463812617994101}",20,0,33.447105967321455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1274,False,"{'a': 0.5, 'e': 0.004614935549041305}",30,20,17.061970761310498,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.004591860871296098}",25,0,41.4905618523037,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1276,False,"{'a': 0.5, 'e': 0.004568901566939618}",25,11,22.642852064454907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.00454605705910492}",30,19,23.409044271614736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.004523326773809395}",20,0,24.489311108936764,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1279,False,"{'a': 0.5, 'e': 0.004500710139940348}",20,13,12.933929303346302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.004478206589240646}",30,18,25.82253591875258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.004455815556294443}",20,6,27.043981394362493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.004433536478512971}",25,13,21.40664643080547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.004411368796120406}",35,13,37.1658959045141,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.0043893119521398035}",30,20,20.507621202985348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.004367365392379105}",25,7,29.39090406928616,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.004345528565417209}",20,14,10.429373373538365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.004323800922590123}",20,13,12.812996050421129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.004302181917977173}",30,18,20.328637823255033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.004280671008387286}",30,19,23.20686265003506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.004259267653345351}",20,13,12.822295160791027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.004237971315078624}",25,7,27.80828837773923,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.00421678145850323}",20,15,9.42271605705713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.004195697551210714}",20,9,23.748326313268024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.00417471906345466}",20,4,26.97528197899856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.004153845468137387}",20,11,14.028558727224237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.004133076240796701}",20,11,18.473742438486184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.004112410859592717}",25,8,27.986368953957847,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.004091848805294753}",20,2,27.153203867201473,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.004071389561268279}",25,15,18.459293479783085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.004051032613461938}",25,19,10.133375455770487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.004030777450394628}",25,14,23.35966040341668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.004010623563142655}",25,15,17.7391776373424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.003990570445326942}",35,20,28.78927111094175,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.003970617593100307}",25,8,27.816487073667208,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.003950764505134805}",20,12,14.26351989802502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.003931010682609131}",20,12,12.832799960628646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.003911355629196086}",20,12,16.1054897248483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
